,Time(ms),T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
3575,4039415,34.793655936178816,34.76793741719096,35.39135695454595,35.57385869828004,29.69745672,35.48646863371076,36.25549033951766,34.689546541183994,33.596775184217215,28.80803981
3576,4040544,34.7832914168887,34.75646081951116,35.37423066770972,35.56225803107181,29.69913733,35.47960273817771,36.33688818627857,34.68321844226984,33.60357003397587,28.80778349
3577,4041673,34.77509204822351,34.75760833193549,35.36195901157893,35.56196725459432,29.67317919,35.48054616361013,36.01474686902378,34.67470919212615,33.55116151995304,28.81082297
3578,4042802,34.770937848184154,34.75758534632452,35.35240572488199,35.56211264283307,29.67375145,35.4741005708748,36.24645720670899,34.66289537650955,33.61524453164877,28.81122582
3579,4043931,34.76023522832784,34.755625970333426,35.347771235703156,35.547701136342354,29.6734081,35.47542701800933,36.48939526730507,34.665507237288026,33.58727649903223,28.81096946
3580,4045060,34.748991234828374,34.733541807880705,35.328121054234614,35.51874834176928,29.67329364,35.46054616183691,36.21550171513795,34.665572676584134,33.58586103957563,28.81261756
3581,4046189,34.74394449056794,34.718390164632424,35.30382322116413,35.50903854306727,29.67329364,35.44173250626563,36.35821457112342,34.644978097235274,33.598662284501856,28.81342335
3582,4047318,34.737097868115264,34.69799868614613,35.29908540696385,35.50474055459691,29.6734081,35.43073767002813,36.46523961883544,34.62238036154229,33.55730860191031,28.81305708
3583,4048447,34.70570713945225,34.68414543523004,35.28360343583529,35.49656554642655,29.67550649,35.40373167178929,36.07450131667528,34.62662082793007,33.597268124953615,28.81360649
3584,4049576,34.70869742055361,34.68873607430196,35.3074218276438,35.49231643140367,29.67512495,35.41532443031192,36.19718196710764,34.6305526588013,33.610174795476695,28.81287395
3585,4050705,34.7098881674104,34.69318762095881,35.29595275026246,35.51068627643976,29.67520126,35.41859400614351,36.32592684564903,34.62935428681875,33.559554757793066,28.81360649
3586,4051834,34.7055853819747,34.70473405953346,35.311577204621244,35.50003925750944,29.67543018,35.419761593068046,36.22041140503009,34.62576892727528,33.589163420326045,28.81433906
3587,4052963,34.70385326147476,34.69963331671052,35.289208324658276,35.49894063169403,29.6760025,35.4169405776799,35.88871709027233,34.62549741368671,33.59275451327973,28.81551122
3588,4054092,34.70068722311061,34.70341238690298,35.29715678291691,35.4918153758916,29.67672747,35.42462855699021,36.26820219228163,34.62737920988168,33.5687224889397,28.81481524
3589,4055221,34.69653336701893,34.68094572030882,35.28812110850897,35.4825413312046,29.6774143,35.420200655143184,36.02465525789965,34.63218150237169,33.57577096869962,28.81536469
3590,4056350,34.70167504083813,34.68207024712217,35.27939606728654,35.48378575596,29.6771472,35.41795856530356,35.96974729078541,34.63875303546736,33.59629638375611,28.81650028
3591,4057479,34.71531394201056,34.689049032235864,35.30264518429533,35.502898970239414,29.67745246,35.423909055590705,36.49034663259553,34.65411461277729,33.53138231765257,28.81693987
3592,4058608,34.696939225277454,34.6835425049732,35.3011953433892,35.48611196777998,29.67867355,35.431447673059324,36.05731095211859,34.630000351142144,33.57117985399783,28.81650028
3593,4059737,34.68334090993088,34.651129257265,35.26415990440965,35.438207775215815,29.67836827,35.41302630009927,35.98280195755066,34.62995347281002,33.58115751863474,28.81679334
3594,4060866,34.686818220942456,34.66681428456259,35.27368752438152,35.44410503431243,29.67867355,35.40902819941828,36.34192493987392,34.638481521878774,33.5405641890745,28.81785573
3595,4061995,34.69703381088855,34.65662429172219,35.27782973893584,35.42906310141923,29.6792078,35.40793541214419,35.666128571990654,34.637208430118136,33.57241220583883,28.81877163
3596,4063124,34.6561446231854,34.611505305522215,35.216302650205435,35.39162850484997,29.67993288,35.38659946486814,36.02887996478268,34.61720351831748,33.5678423910454,28.81840527
3597,4064253,34.59364692269267,34.56324495249039,35.16065225433535,35.34766622278161,29.68016185,35.35967752718884,36.17531024032851,34.60645695813014,33.54804922746046,28.81825872
3598,4065382,34.588978864824306,34.5696788607493,35.166645763700814,35.32557994223014,29.67958942,35.36063045098956,36.07348641953323,34.60378893853756,33.58118562019452,28.81873499
3599,4066511,34.62363056141024,34.5859898039147,35.216613283390956,35.37846060171218,29.67989471,35.38177928040991,36.37979476087796,34.61745623298099,33.54940812581586,28.81961429
3600,4067640,34.647877496827896,34.609453397712635,35.25270366039084,35.39119192943248,29.6803145,35.39011196146926,36.19447976718605,34.624561512771834,33.54678877405968,28.82071346
3601,4068769,34.660609751924504,34.62783952898591,35.25845136150463,35.397638706787426,29.68100145,35.39010246310095,35.89818140118042,34.615640114043195,33.59081819051778,28.8205669
3602,4069936,34.67162364442825,34.63717168703761,35.27565497757665,35.41638023644518,29.70471485,35.39454912422538,36.18922758578934,34.61646393529092,33.59730320715563,28.81690324
3603,4071065,34.66472302219033,34.65374932222767,35.262386596955466,35.43264975534295,29.7058611,35.395184327606124,36.30637677267531,34.61325312648227,33.53357925105802,28.81719631
3604,4072194,34.6762373585637,34.642179603354734,35.242671261492504,35.42663955340551,29.70658709,35.38355428798788,35.690652189204826,34.60508082922326,33.578692993943555,28.81675671
3605,4073323,34.67469509718131,34.628372618347896,35.237855788995844,35.4229884193872,29.7062814,35.37083122363633,36.22558747720357,34.61309393052191,33.575580701450974,28.81847854
3606,4074452,34.67105509891864,34.618066813390705,35.263926929520515,35.43129279844796,29.70693098,35.3828723051432,36.514184944303864,34.612607300119954,33.55506226703672,28.81928455
3607,4075581,34.663951547551456,34.62604252570817,35.25564217135129,35.425508892893426,29.70723668,35.37158776867224,36.043698043550705,34.59673053707884,33.562885240103256,28.81833199
3608,4076710,34.66253104364663,34.624755920868786,35.25376520981507,35.402469374765296,29.70861235,35.3676552067326,36.48433335896645,34.60504346933421,33.57016604995607,28.81877163
3609,4077839,34.67518212709153,34.64863679191192,35.27257431244656,35.43919345819039,29.70872699,35.38798195237569,36.16923311235113,34.624823507917334,33.57884799999937,28.82042035
3610,4078968,34.663139831034414,34.67213515881362,35.29684582067081,35.419918427622655,29.7079245,35.3814057570761,36.11809287428378,34.61954386550737,33.58894523050844,28.82016387
3611,4080097,34.64216762144676,34.61425297009447,35.223642346394996,35.365826199484374,29.70865056,35.34507687288157,36.36218547309675,34.583456592295285,33.523425638438574,28.81968757
3612,4081226,34.57673363963792,34.55783095704623,35.16738351751642,35.31265476352485,29.70983524,35.30918705076217,35.71225753370263,34.553978212067925,33.53245268279552,28.82005395
3613,4082355,34.50890475015612,34.49327115365448,35.108587631582395,35.25895023735656,29.70945308,35.28244273257028,35.87585269656517,34.53428241170597,33.548781478932,28.82122643
3614,4083484,34.48966431712072,34.4844490993538,35.084535935824164,35.242405959329616,29.70937665,35.28375042042739,36.06910949420374,34.54809938366668,33.56025174807177,28.82151956
3615,4084613,34.526697507420224,34.51130955389009,35.124251244149946,35.29079477935628,29.7106378,35.30130293014627,35.89663373947572,34.57308434488168,33.577326935955085,28.82159284
3616,4085742,34.55754720638776,34.55172179421403,35.17509867182533,35.326759476189714,29.71151683,35.31534318072324,36.15867779507774,34.5748162255983,33.55393569877422,28.82192262
3617,4086871,34.60658210691854,34.582164173125655,35.20053571261643,35.35059041560617,29.71117286,35.33270881004562,35.89824493303202,34.58276388760085,33.52003179337578,28.82276541
3618,4088000,34.59021019750694,34.58620993534278,35.20875564585182,35.35306242636616,29.71052315,35.3191171199121,36.06016537048665,34.575668126253085,33.54860535195864,28.84865172
3619,4089129,34.59997899942098,34.59234267316058,35.21688508742828,35.35083272933743,29.71243412,35.32572157285741,36.26621045260915,34.57577092543824,33.52846727305088,28.82316849
3620,4090258,34.55885971072211,34.54360669479418,35.152277004507205,35.30153913448035,29.71289278,35.30331136012547,35.654850217096524,34.546058629472434,33.51491963637781,28.823425
3621,4091387,34.4901919328568,34.47396913419046,35.077882330939474,35.23321282278679,29.71159327,35.27171859982962,35.82892458800921,34.53579869968706,33.53927563411395,28.82401133
3622,4092516,34.48939363029915,34.47486203677024,35.08087250441065,35.220465067016896,29.71205191,35.28082658520229,36.44368490632089,34.538522878093744,33.5405641890745,28.82441444
3623,4093645,34.52633223498756,34.508341757889745,35.11460713673351,35.23222713981222,29.71354256,35.30280699676819,36.229089146465846,34.5598289610621,33.57644683806079,28.82393804
3624,4094774,34.566653221128774,34.55836434109553,35.17388213486892,35.28964769079463,29.7137719,35.3220502160463,36.5281658216163,34.57911285080019,33.56213884835641,28.8238281
3625,4095903,34.59720540535595,34.60653216230886,35.21337697260753,35.34214064830666,29.7137719,35.334465058346176,36.31732521343651,34.58710739113486,33.546908518922656,28.82544056
3626,4097032,34.616310666954405,34.61630487790406,35.2435386651758,35.3671835670806,29.71365723,35.35008393773631,36.008543322336614,34.595523122575386,33.54946450792623,28.82573375
