,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
2732,3086904,42,1.48665594,1.50292972,1.36119068,1.26021516,27.95885331,1.79811827,1.5315127,1.6949496,2.0055331,27.22004722
2733,3088033,42,1.48163116,1.50073146,1.35905063,1.25593704,27.96022489,1.79494636,1.53331718,1.69472891,2.00781634,27.22076014
2734,3089162,42,1.49692107,1.51957251,1.37697823,1.27026354,27.96047109,1.82016664,1.55413778,1.70780325,2.01090406,27.22140518
2735,3090291,42,1.50283334,1.52014922,1.37768122,1.27563018,27.96275729,1.81815602,1.5565945,1.70633354,2.00930847,27.22340834
2736,3091420,42,1.49859298,1.51561224,1.37166392,1.27114592,27.96437537,1.81121778,1.54759923,1.70126116,2.00915308,27.22527587
2737,3092549,42,1.49821612,1.51693915,1.37447115,1.26826669,27.96500857,1.80911157,1.54674715,1.70214629,2.00744734,27.22632855
2738,3093678,42,1.49797772,1.51619053,1.3719924,1.27205544,27.96602876,1.81546326,1.54896312,1.7011695,2.00882027,27.22755108
2739,3094807,42,1.49922398,1.51906464,1.37368752,1.27249446,27.96785819,1.8083063,1.54539034,1.69884181,2.00978801,27.22877368
2740,3095936,42,1.49647733,1.51893954,1.37497863,1.27090516,27.96894888,1.80860764,1.54870977,1.70150703,2.00833168,27.23050583
2741,3097065,42,1.49632155,1.51357448,1.36858603,1.26863687,27.97060263,1.80447782,1.53855636,1.69722261,2.0057475,27.23196637
2742,3098194,42,1.4896642,1.51249856,1.36849555,1.26410226,27.97179904,1.802479,1.54005833,1.69727848,2.00658581,27.23284954
2743,3099323,42,1.4932472,1.51403239,1.37191805,1.26853813,27.97246765,1.80344517,1.54217044,1.6974795,2.00706811,27.23366481
2744,3100452,42,1.49401116,1.51168935,1.36726187,1.26653577,27.97408648,1.80364226,1.53877155,1.69663528,2.00827031,27.23553325
2745,3101581,42,1.49743602,1.51570823,1.37389916,1.27071083,27.97489594,1.8093004,1.54553236,1.69905896,2.00777189,27.23648453
2746,3102710,42,1.49603437,1.51638919,1.37074023,1.26952751,27.97630378,1.80203015,1.53941828,1.69695393,2.00518574,27.23777561
2747,3103839,42,1.49047576,1.50928377,1.36594284,1.2645342,27.9780637,1.79330395,1.52995291,1.69325291,2.00432106,27.2391687
2748,3104968,42,1.49589944,1.5150135,1.36913835,1.26783475,27.97947175,1.80439246,1.54062009,1.69699759,2.00616095,27.24042597
2749,3106097,42,1.49557371,1.51569722,1.37060294,1.270367,27.98056305,1.80420678,1.54421253,1.69655739,2.00748628,27.2413095
2750,3107226,42,1.49076176,1.5069368,1.36468713,1.2629032,27.98154879,1.80136414,1.53682702,1.69557863,2.00607283,27.24314464
2751,3108355,42,1.48797694,1.50630816,1.36473198,1.2630464,27.98278103,1.8054377,1.54284825,1.69976943,2.00790957,27.24409625
2752,3109484,42,1.49259535,1.51197653,1.36758288,1.26677574,27.98369646,1.80728821,1.54227666,1.69747871,2.0080331,27.24545578
2753,3110613,42,1.49355286,1.51461461,1.37345384,1.27171948,27.98503446,1.81514186,1.55158507,1.70197281,2.00962948,27.24613558
2754,3111742,42,1.50182784,1.52259847,1.37675164,1.27470728,27.98580913,1.81303014,1.55118853,1.70415494,2.0078128,27.24793715
2755,3112871,42,1.50365278,1.52294623,1.38138853,1.27862191,27.9876755,1.81535035,1.55248239,1.70352316,2.0081401,27.24895698
2756,3114000,42,1.50755482,1.52647415,1.38431772,1.27984654,27.98859114,1.82030747,1.55376878,1.70348893,2.00871602,27.25099678
2757,3115129,42,1.50508236,1.52492144,1.38343259,1.28149091,27.99038732,1.81538104,1.55104022,1.70269901,2.00769911,27.25222076
2758,3116258,42,1.50656269,1.52475425,1.38313912,1.27962978,27.99186664,1.81555531,1.55242889,1.7020267,2.00879864,27.25300278
2759,3117387,42,1.50634829,1.53004299,1.38586453,1.28529578,27.99274724,1.82071109,1.55538797,1.70635164,2.00863813,27.25460092
2760,3118516,42,1.50770824,1.52807447,1.38581654,1.28270531,27.99461423,1.81846837,1.55610827,1.70620254,2.00980493,27.25609716
2761,3119645,42,1.50960714,1.53193284,1.3868307,1.28622694,27.99651661,1.82129291,1.55948199,1.70667461,2.00933247,27.25725341
2762,3120815,42,1.5103593,1.53429279,1.39018435,1.28879578,27.99856011,1.82344358,1.55733604,1.70611639,2.00882381,27.25868182
2763,3121944,42,1.50847417,1.52717636,1.38862417,1.28444645,27.99996953,1.81973469,1.55648514,1.70774542,2.00999258,27.26065454
2764,3123073,42,1.50786284,1.52867006,1.38485509,1.28182018,28.0012381,1.82034484,1.55774084,1.7048658,2.00761099,27.26136885
2765,3124202,42,1.50367284,1.5251083,1.38038814,1.28141931,28.00211909,1.81398135,1.55218695,1.70083827,2.0072648,27.26320575
2766,3125331,42,1.49780424,1.51995685,1.37662339,1.27645748,28.00352875,1.80822212,1.54509845,1.69927651,2.00663499,27.26422633
2767,3126460,42,1.49624641,1.51308156,1.37262418,1.27128282,28.00486802,1.8081041,1.54402921,1.69974267,2.00631437,27.26572325
2768,3127589,42,1.49503634,1.5172936,1.37268791,1.26980878,28.00589015,1.81233895,1.54619797,1.70153182,2.00745403,27.26633567
2769,3128718,42,1.49630188,1.5162991,1.37416785,1.27134182,28.0065246,1.81440307,1.55267515,1.7024551,2.00646386,27.26783275
2770,3129847,42,1.50355875,1.52375307,1.38041725,1.2770334,28.00818131,1.82177836,1.55912479,1.70928555,2.007991,27.26980633
2771,3130976,42,1.51011618,1.531888,1.38672645,1.28374779,28.00952088,1.83074294,1.56793556,1.71185635,2.00899179,27.2712356
2772,3132105,42,1.51253514,1.53199893,1.38749632,1.28500664,28.01145987,1.81995302,1.55838364,1.70331151,2.00554687,27.2729032
2773,3133234,42,1.50064216,1.52198635,1.37780199,1.2771345,28.01251758,1.81279528,1.55116571,1.7020149,2.00513105,27.27450286
2774,3134363,42,1.50065081,1.52360083,1.37880199,1.28104599,28.01410425,1.82740188,1.56290174,1.70871198,2.00894891,27.27470708
2775,3135492,42,1.51091595,1.53433961,1.38819931,1.28773127,28.01526787,1.83393767,1.5745461,1.7138178,2.00845914,27.27698768
2776,3136621,42,1.51513742,1.53668815,1.38913046,1.2893721,28.01696054,1.82721541,1.5676122,1.70887288,2.00856339,27.27811105
2777,3137750,42,1.51188329,1.53341042,1.38629726,1.28378123,28.0181596,1.82965915,1.57078686,1.71140199,2.00838164,27.27964302
2778,3138879,42,1.50921139,1.53104142,1.38636296,1.28125684,28.02013466,1.83123822,1.56913698,1.71147004,2.00973215,27.28141343
2779,3140008,42,1.51316024,1.53400326,1.38897979,1.28590475,28.02084009,1.82967607,1.56844225,1.70984337,2.00834388,27.28287754
2780,3141137,42,1.51295843,1.53219759,1.38788302,1.28688744,28.02270958,1.82884444,1.5646,1.71024503,2.00904922,27.28389908
2781,3142266,42,1.51789548,1.53725621,1.39545894,1.29030719,28.02348565,1.82930864,1.56616373,1.71070962,2.00939895,27.28549958
2782,3143395,42,1.51334789,1.53619798,1.39266232,1.29011128,28.02563761,1.82146837,1.55992495,1.70691615,2.00819714,27.28682775
2783,3144524,42,1.51311067,1.53573182,1.38832086,1.2865212,28.02690773,1.82124453,1.56089033,1.70370963,2.00704844,27.28805382
2784,3145653,42,1.50977826,1.52717793,1.38277838,1.28137486,28.02814263,1.81737081,1.55520347,1.70157194,2.00567039,27.28931403
2785,3146782,42,1.50592815,1.52398281,1.38123039,1.27922852,28.02920119,1.81674532,1.55412322,1.7034315,2.00681201,27.29101714
2786,3147911,42,1.50240927,1.52558548,1.37959939,1.28117738,28.03071854,1.82084877,1.55841079,1.70426903,2.00679234,27.2922094
2787,3149040,42,1.50962051,1.53062836,1.38663046,1.28362112,28.03216541,1.82702698,1.56444933,1.70945038,2.00791587,27.29316325
2788,3150169,42,1.51001941,1.53265039,1.38885233,1.28640279,28.03329475,1.83294396,1.57087694,1.71281308,2.00944458,27.29432156
2789,3151298,42,1.51493876,1.5363341,1.39053605,1.2884256,28.03460063,1.83241289,1.57083839,1.70989176,2.00864167,27.29639987
2790,3152427,42,1.51301665,1.53402804,1.39052778,1.28633355,28.03625956,1.83521186,1.57357521,1.71187445,2.00993947,27.29735392
2791,3153556,42,1.51728061,1.5412145,1.39370992,1.29283787,28.03784802,1.83379802,1.57381557,1.71302708,2.00778723,27.29881915
2792,3154685,42,1.51883451,1.54028453,1.39427011,1.2938123,28.03897766,1.83206277,1.571338,1.7097824,2.00876008,27.30059119
2793,3155814,42,1.5155076,1.53596864,1.3918063,1.2890208,28.04116653,1.83048527,1.56998749,1.71097358,2.0082947,27.30209072
2794,3156943,42,1.51521649,1.53777391,1.39207774,1.28846455,28.04226104,1.83598015,1.57543477,1.71203653,2.00956457,27.3037267
2795,3158072,42,1.52124953,1.54262009,1.39750654,1.29513921,28.04310845,1.83832555,1.57646781,1.71152945,2.00688558,27.30437431
2796,3159201,42,1.50997535,1.5295843,1.38501048,1.2836105,28.04469743,1.81773351,1.55838482,1.70063174,2.00608031,27.30614682
2797,3160330,42,1.50180817,1.52297534,1.37896485,1.27753615,28.0469222,1.81531337,1.55445997,1.70371199,2.00738951,27.3078513
2798,3161459,42,1.5110973,1.53168383,1.38611237,1.28624818,28.04678094,1.82351006,1.56012597,1.7027112,2.00448511,27.3086695
2799,3162588,42,1.49430975,1.51086363,1.36647273,1.26716087,28.0487587,1.79753526,1.53630066,1.69331703,2.00324711,27.30941955
2800,3163717,42,1.48691125,1.50623499,1.36463088,1.26303381,28.04939445,1.79651678,1.53836085,1.69463292,2.00321839,27.31085152
2801,3164846,42,1.49221179,1.51115395,1.36804039,1.26866637,28.05027747,1.80326225,1.53926368,1.69502946,2.00314837,27.31177213
2802,3165975,42,1.48938489,1.51095135,1.36796565,1.26723247,28.05165505,1.80848018,1.5435599,1.6990212,2.0052652,27.31296557
2803,3167104,42,1.5007346,1.52672002,1.38220954,1.27693033,28.05260881,1.8218291,1.55734981,1.70563016,2.00557323,27.31364757
2804,3168233,42,1.50654852,1.52753867,1.38305022,1.27860539,28.05352729,1.81820008,1.55363503,1.70197674,2.00649494,27.31559139
2805,3169362,42,1.50341123,1.52437069,1.37893692,1.27975842,28.05511705,1.81299355,1.54875619,1.69990239,2.00515544,27.31668273
2806,3170491,42,1.50282705,1.52452333,1.38114935,1.27965968,28.05607097,1.81157459,1.55402724,1.70027533,2.00505946,27.3176036
2807,3171620,42,1.50050958,1.52104536,1.37756556,1.27793741,28.05744893,1.81238891,1.55279081,1.70090121,2.00416095,27.31869504
2808,3172749,42,1.50536678,1.52715354,1.3828189,1.28333119,28.05896833,1.81847978,1.55416571,1.70492363,2.00600792,27.32067344
2809,3173878,42,1.50784986,1.52954732,1.38365564,1.2843308,28.05910967,1.81454194,1.55230851,1.70395077,2.00502956,27.32132158
2810,3175007,42,1.50215474,1.5252932,1.3800156,1.27802474,28.06098258,1.81310134,1.55153707,1.70046494,2.00645009,27.32285672
2811,3176136,42,1.50498008,1.52736518,1.38378035,1.28083237,28.0623962,1.81773469,1.55879788,1.70406682,2.0053722,27.32343669
2812,3177265,42,1.50599345,1.52841514,1.38169026,1.28201333,28.06391596,1.81339796,1.55082858,1.70074503,2.00383798,27.32541553
2813,3178394,42,1.50414373,1.52346314,1.37963755,1.27715378,28.06479958,1.80851008,1.54822905,1.69875448,2.00489266,27.32660975
