,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
1310,1480656,55,1.93807762,2.01830138,1.88438097,1.74139252,26.93801915,2.14110103,1.83781375,2.22574847,2.80521762,26.11915719
1311,1481785,55,1.93928061,2.01928722,1.88491323,1.74283665,26.93808613,2.14287758,1.83589361,2.22694083,2.80635728,26.12083169
1312,1482914,55,1.93970114,2.01974945,1.88491402,1.74268402,26.93979432,2.14453375,1.82797819,2.22766703,2.80637891,26.12079949
1313,1484043,55,1.94028847,2.02004292,1.88563628,1.74314114,26.94116768,2.14562738,1.83053641,2.22826499,2.80868025,26.12240971
1314,1485172,55,1.94104575,2.02097762,1.88614848,1.74362462,26.9408662,2.14652706,1.83789715,2.22942628,2.80709331,26.12398785
1315,1486301,55,1.9413404,2.02135606,1.88710953,1.74391454,26.94207213,2.14792478,1.82980943,2.22984563,2.80675775,26.1245676
1316,1487430,55,1.9412275,2.02148981,1.88798128,1.74458292,26.9445512,2.14799677,1.82932359,2.22963517,2.80770543,26.12514737
1317,1488559,55,1.94276801,2.02349846,1.88933455,1.74586576,26.94508726,2.1485546,1.83835466,2.23037907,2.80727388,26.12685457
1318,1489688,55,1.94345763,2.02429429,1.89044391,1.74699833,26.94555632,2.14829929,1.83849825,2.22937789,2.80536869,26.12836862
1319,1490817,55,1.94340098,2.02363182,1.88987389,1.74669582,26.94676252,2.14633155,1.82540148,2.22738419,2.8059395,26.12914179
1320,1491946,55,1.94225464,2.02233796,1.88872597,1.74580243,26.94843791,2.14387286,1.81726931,2.22543218,2.80659174,26.12872298
1321,1493075,55,1.94151231,2.02170539,1.88805327,1.74521352,26.9494097,2.14322691,1.82246561,2.22547506,2.80726916,26.13033382
1322,1494245,55,1.94104457,2.02201813,1.88713195,1.74527292,26.93021686,2.14392046,1.83435938,2.22711943,2.80697175,26.13474815
1323,1495374,55,1.94112482,2.02173017,1.88690182,1.74497434,26.93098691,2.14444839,1.82966033,2.22707813,2.80532738,26.13626277
1324,1496503,55,1.94072317,2.02120303,1.88652731,1.74425797,26.9308195,2.14441259,1.83498094,2.22657655,2.80433918,26.13768082
1325,1497632,55,1.94045606,2.0210024,1.88631645,1.74442477,26.93215878,2.14535083,1.82338142,2.22783462,2.80790881,26.13848657
1326,1498761,55,1.94093206,2.02194968,1.88722047,1.74524381,26.93369906,2.14710574,1.8304239,2.22984602,2.80821644,26.13906673
1327,1499890,55,1.94284551,2.02412828,1.88922676,1.74690667,26.93446924,2.14945035,1.84477047,2.23087867,2.80560669,26.14054943
1328,1501019,55,1.9444651,2.02677383,1.89169686,1.74861556,26.9345697,2.14992793,1.83557771,2.2310258,2.80691156,26.14170988
1329,1502148,55,1.94712049,2.02936077,1.89349583,1.75107661,26.93661251,2.15181895,1.83579054,2.23278505,2.80930338,26.14229013
1330,1503277,55,1.947709,2.02992057,1.89438411,1.75206206,26.93865551,2.15354751,1.84397739,2.23372564,2.80834823,26.14335396
1331,1504406,55,1.94714409,2.02989421,1.89430504,1.75189054,26.93868901,2.15457623,1.84028778,2.23416978,2.80738167,26.14573973
1332,1505535,55,1.9463219,2.0290732,1.89380307,1.75120683,26.94066522,2.15560298,1.83566072,2.23452541,2.80834941,26.14696495
1333,1506664,55,1.94615235,2.02802246,1.89375114,1.75075443,26.94173714,2.15525601,1.83521225,2.23454547,2.80955043,26.14731964
1334,1507793,55,1.94547808,2.02795715,1.89300213,1.75039959,26.94200513,2.15638189,1.84156315,2.23550298,2.80838678,26.14948012
1335,1508922,55,1.94557328,2.02713851,1.89259536,1.74976977,26.94381415,2.15597591,1.83956945,2.23464303,2.80801857,26.15015733
1336,1510051,55,1.94467124,2.02572663,1.8915513,1.74813877,26.9454558,2.15380912,1.83293846,2.23272486,2.80567671,26.15083457
1337,1511180,55,1.94486911,2.02571129,1.89118899,1.74809825,26.94605889,2.1537981,1.82666073,2.23217765,2.80924004,26.1532857
